day,date,sku,item_name,criticality,opening_stock,receipts_qty,closing_stock,po_ids_received,order_placed_qty
156,2024-06-04,JNT-05,Junta de Vedação do Casco,need-to-have,55,0,51,,0
157,2024-06-05,FLT-21,Filtro de Névoa do Turboeixo,must-have,62,0,56,,0
157,2024-06-05,JNT-05,Junta de Vedação do Casco,need-to-have,51,0,44,,0
158,2024-06-06,FLT-21,Filtro de Névoa do Turboeixo,must-have,56,0,47,,0
158,2024-06-06,JNT-05,Junta de Vedação do Casco,need-to-have,44,0,39,,65
159,2024-06-07,FLT-21,Filtro de Névoa do Turboeixo,must-have,47,0,43,,0
159,2024-06-07,JNT-05,Junta de Vedação do Casco,need-to-have,39,0,31,,0
160,2024-06-08,FLT-21,Filtro de Névoa do Turboeixo,must-have,43,0,36,,0
160,2024-06-08,JNT-05,Junta de Vedação do Casco,need-to-have,31,0,26,,0
161,2024-06-09,FLT-21,Filtro de Névoa do Turboeixo,must-have,36,0,30,,61
161,2024-06-09,JNT-05,Junta de Vedação do Casco,need-to-have,26,0,22,,0
162,2024-06-10,FLT-21,Filtro de Névoa do Turboeixo,must-have,30,0,25,,0
162,2024-06-10,JNT-05,Junta de Vedação do Casco,need-to-have,22,0,14,,0
163,2024-06-11,FLT-21,Filtro de Névoa do Turboeixo,must-have,25,0,17,,0
163,2024-06-11,JNT-05,Junta de Vedação do Casco,need-to-have,14,0,9,,0
164,2024-06-12,FLT-21,Filtro de Névoa do Turboeixo,must-have,17,0,12,,0
164,2024-06-12,JNT-05,Junta de Vedação do Casco,need-to-have,9,0,1,,0
165,2024-06-13,FLT-21,Filtro de Névoa do Turboeixo,must-have,12,0,7,,0
165,2024-06-13,JNT-05,Junta de Vedação do Casco,need-to-have,1,0,0,,0
166,2024-06-14,FLT-21,Filtro de Névoa do Turboeixo,must-have,7,0,0,,0
166,2024-06-14,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
167,2024-06-15,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
167,2024-06-15,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
168,2024-06-16,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
168,2024-06-16,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
169,2024-06-17,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,52,49,FLT-21-PO014,0
169,2024-06-17,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
170,2024-06-18,FLT-21,Filtro de Névoa do Turboeixo,must-have,49,0,40,,0
170,2024-06-18,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
171,2024-06-19,FLT-21,Filtro de Névoa do Turboeixo,must-have,40,0,36,,0
171,2024-06-19,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
172,2024-06-20,FLT-21,Filtro de Névoa do Turboeixo,must-have,36,0,26,,71
172,2024-06-20,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
173,2024-06-21,FLT-21,Filtro de Névoa do Turboeixo,must-have,26,0,17,,0
173,2024-06-21,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
174,2024-06-22,FLT-21,Filtro de Névoa do Turboeixo,must-have,17,0,6,,0
174,2024-06-22,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
175,2024-06-23,FLT-21,Filtro de Névoa do Turboeixo,must-have,6,0,2,,0
175,2024-06-23,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
176,2024-06-24,FLT-21,Filtro de Névoa do Turboeixo,must-have,2,0,0,,0
176,2024-06-24,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
177,2024-06-25,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
177,2024-06-25,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
178,2024-06-26,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
178,2024-06-26,JNT-05,Junta de Vedação do Casco,need-to-have,0,65,61,JNT-05-PO012,0
179,2024-06-27,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
179,2024-06-27,JNT-05,Junta de Vedação do Casco,need-to-have,61,0,55,,0
180,2024-06-28,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,71,62,FLT-21-PO015,0
180,2024-06-28,JNT-05,Junta de Vedação do Casco,need-to-have,55,0,50,,0
181,2024-06-29,FLT-21,Filtro de Névoa do Turboeixo,must-have,62,0,53,,0
181,2024-06-29,JNT-05,Junta de Vedação do Casco,need-to-have,50,0,45,,0
182,2024-06-30,FLT-21,Filtro de Névoa do Turboeixo,must-have,53,0,45,,0
182,2024-06-30,JNT-05,Junta de Vedação do Casco,need-to-have,45,0,41,,66
183,2024-07-01,FLT-21,Filtro de Névoa do Turboeixo,must-have,45,0,35,,0
183,2024-07-01,JNT-05,Junta de Vedação do Casco,need-to-have,41,0,35,,0
184,2024-07-02,FLT-21,Filtro de Névoa do Turboeixo,must-have,35,0,28,,71
184,2024-07-02,JNT-05,Junta de Vedação do Casco,need-to-have,35,0,30,,0
185,2024-07-03,FLT-21,Filtro de Névoa do Turboeixo,must-have,28,0,22,,0
185,2024-07-03,JNT-05,Junta de Vedação do Casco,need-to-have,30,0,22,,0
186,2024-07-04,FLT-21,Filtro de Névoa do Turboeixo,must-have,22,0,15,,0
186,2024-07-04,JNT-05,Junta de Vedação do Casco,need-to-have,22,0,17,,0
187,2024-07-05,FLT-21,Filtro de Névoa do Turboeixo,must-have,15,0,6,,0
187,2024-07-05,JNT-05,Junta de Vedação do Casco,need-to-have,17,0,12,,0
188,2024-07-06,FLT-21,Filtro de Névoa do Turboeixo,must-have,6,0,0,,0
188,2024-07-06,JNT-05,Junta de Vedação do Casco,need-to-have,12,0,10,,0
189,2024-07-07,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
189,2024-07-07,JNT-05,Junta de Vedação do Casco,need-to-have,10,0,5,,0
190,2024-07-08,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
190,2024-07-08,JNT-05,Junta de Vedação do Casco,need-to-have,5,0,0,,0
191,2024-07-09,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
191,2024-07-09,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
192,2024-07-10,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
192,2024-07-10,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
193,2024-07-11,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
193,2024-07-11,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
194,2024-07-12,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,71,63,FLT-21-PO016,0
194,2024-07-12,JNT-05,Junta de Vedação do Casco,need-to-have,0,66,57,JNT-05-PO013,0
195,2024-07-13,FLT-21,Filtro de Névoa do Turboeixo,must-have,63,0,59,,0
195,2024-07-13,JNT-05,Junta de Vedação do Casco,need-to-have,57,0,54,,0
196,2024-07-14,FLT-21,Filtro de Névoa do Turboeixo,must-have,59,0,49,,0
196,2024-07-14,JNT-05,Junta de Vedação do Casco,need-to-have,54,0,47,,0
197,2024-07-15,FLT-21,Filtro de Névoa do Turboeixo,must-have,49,0,44,,0
197,2024-07-15,JNT-05,Junta de Vedação do Casco,need-to-have,47,0,42,,0
198,2024-07-16,FLT-21,Filtro de Névoa do Turboeixo,must-have,44,0,38,,0
198,2024-07-16,JNT-05,Junta de Vedação do Casco,need-to-have,42,0,40,,65
199,2024-07-17,FLT-21,Filtro de Névoa do Turboeixo,must-have,38,0,31,,68
199,2024-07-17,JNT-05,Junta de Vedação do Casco,need-to-have,40,0,39,,0
200,2024-07-18,FLT-21,Filtro de Névoa do Turboeixo,must-have,31,0,25,,0
200,2024-07-18,JNT-05,Junta de Vedação do Casco,need-to-have,39,0,31,,0
201,2024-07-19,FLT-21,Filtro de Névoa do Turboeixo,must-have,25,0,17,,0
201,2024-07-19,JNT-05,Junta de Vedação do Casco,need-to-have,31,0,27,,0
202,2024-07-20,FLT-21,Filtro de Névoa do Turboeixo,must-have,17,0,10,,0
202,2024-07-20,JNT-05,Junta de Vedação do Casco,need-to-have,27,0,22,,0
203,2024-07-21,FLT-21,Filtro de Névoa do Turboeixo,must-have,10,0,6,,0
203,2024-07-21,JNT-05,Junta de Vedação do Casco,need-to-have,22,0,17,,0
204,2024-07-22,FLT-21,Filtro de Névoa do Turboeixo,must-have,6,0,0,,0
204,2024-07-22,JNT-05,Junta de Vedação do Casco,need-to-have,17,0,13,,0
205,2024-07-23,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
205,2024-07-23,JNT-05,Junta de Vedação do Casco,need-to-have,13,0,8,,0
206,2024-07-24,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
206,2024-07-24,JNT-05,Junta de Vedação do Casco,need-to-have,8,0,3,,0
207,2024-07-25,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,68,65,FLT-21-PO017,0
207,2024-07-25,JNT-05,Junta de Vedação do Casco,need-to-have,3,65,60,JNT-05-PO014,0
208,2024-07-26,FLT-21,Filtro de Névoa do Turboeixo,must-have,65,0,55,,0
208,2024-07-26,JNT-05,Junta de Vedação do Casco,need-to-have,60,0,55,,0
209,2024-07-27,FLT-21,Filtro de Névoa do Turboeixo,must-have,55,0,50,,0
209,2024-07-27,JNT-05,Junta de Vedação do Casco,need-to-have,55,0,50,,0
210,2024-07-28,FLT-21,Filtro de Névoa do Turboeixo,must-have,50,0,48,,0
210,2024-07-28,JNT-05,Junta de Vedação do Casco,need-to-have,50,0,46,,0
211,2024-07-29,FLT-21,Filtro de Névoa do Turboeixo,must-have,48,0,40,,0
211,2024-07-29,JNT-05,Junta de Vedação do Casco,need-to-have,46,0,42,,0
212,2024-07-30,FLT-21,Filtro de Névoa do Turboeixo,must-have,40,0,32,,60
212,2024-07-30,JNT-05,Junta de Vedação do Casco,need-to-have,42,0,38,,55
213,2024-07-31,FLT-21,Filtro de Névoa do Turboeixo,must-have,32,0,21,,0
213,2024-07-31,JNT-05,Junta de Vedação do Casco,need-to-have,38,0,29,,0
214,2024-08-01,FLT-21,Filtro de Névoa do Turboeixo,must-have,21,0,13,,0
214,2024-08-01,JNT-05,Junta de Vedação do Casco,need-to-have,29,0,23,,0
215,2024-08-02,FLT-21,Filtro de Névoa do Turboeixo,must-have,13,0,6,,0
215,2024-08-02,JNT-05,Junta de Vedação do Casco,need-to-have,23,0,15,,0
216,2024-08-03,FLT-21,Filtro de Névoa do Turboeixo,must-have,6,0,2,,0
216,2024-08-03,JNT-05,Junta de Vedação do Casco,need-to-have,15,0,9,,0
217,2024-08-04,FLT-21,Filtro de Névoa do Turboeixo,must-have,2,0,0,,0
217,2024-08-04,JNT-05,Junta de Vedação do Casco,need-to-have,9,0,4,,0
218,2024-08-05,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,60,54,FLT-21-PO018,0
218,2024-08-05,JNT-05,Junta de Vedação do Casco,need-to-have,4,0,0,,0
219,2024-08-06,FLT-21,Filtro de Névoa do Turboeixo,must-have,54,0,50,,0
219,2024-08-06,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
220,2024-08-07,FLT-21,Filtro de Névoa do Turboeixo,must-have,50,0,43,,0
220,2024-08-07,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
221,2024-08-08,FLT-21,Filtro de Névoa do Turboeixo,must-have,43,0,37,,0
221,2024-08-08,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
222,2024-08-09,FLT-21,Filtro de Névoa do Turboeixo,must-have,37,0,30,,69
222,2024-08-09,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
223,2024-08-10,FLT-21,Filtro de Névoa do Turboeixo,must-have,30,0,20,,0
223,2024-08-10,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
224,2024-08-11,FLT-21,Filtro de Névoa do Turboeixo,must-have,20,0,14,,0
224,2024-08-11,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
225,2024-08-12,FLT-21,Filtro de Névoa do Turboeixo,must-have,14,0,9,,0
225,2024-08-12,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
226,2024-08-13,FLT-21,Filtro de Névoa do Turboeixo,must-have,9,0,3,,0
226,2024-08-13,JNT-05,Junta de Vedação do Casco,need-to-have,0,55,50,JNT-05-PO015,0
227,2024-08-14,FLT-21,Filtro de Névoa do Turboeixo,must-have,3,0,0,,0
227,2024-08-14,JNT-05,Junta de Vedação do Casco,need-to-have,50,0,44,,0
228,2024-08-15,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
228,2024-08-15,JNT-05,Junta de Vedação do Casco,need-to-have,44,0,38,,66
229,2024-08-16,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,69,62,FLT-21-PO019,0
229,2024-08-16,JNT-05,Junta de Vedação do Casco,need-to-have,38,0,32,,0
230,2024-08-17,FLT-21,Filtro de Névoa do Turboeixo,must-have,62,0,54,,0
230,2024-08-17,JNT-05,Junta de Vedação do Casco,need-to-have,32,0,26,,0
231,2024-08-18,FLT-21,Filtro de Névoa do Turboeixo,must-have,54,0,47,,0
231,2024-08-18,JNT-05,Junta de Vedação do Casco,need-to-have,26,0,19,,0
232,2024-08-19,FLT-21,Filtro de Névoa do Turboeixo,must-have,47,0,40,,0
232,2024-08-19,JNT-05,Junta de Vedação do Casco,need-to-have,19,0,14,,0
233,2024-08-20,FLT-21,Filtro de Névoa do Turboeixo,must-have,40,0,34,,0
233,2024-08-20,JNT-05,Junta de Vedação do Casco,need-to-have,14,0,8,,0
234,2024-08-21,FLT-21,Filtro de Névoa do Turboeixo,must-have,34,0,26,,73
234,2024-08-21,JNT-05,Junta de Vedação do Casco,need-to-have,8,0,3,,0
235,2024-08-22,FLT-21,Filtro de Névoa do Turboeixo,must-have,26,0,17,,0
235,2024-08-22,JNT-05,Junta de Vedação do Casco,need-to-have,3,0,0,,0
236,2024-08-23,FLT-21,Filtro de Névoa do Turboeixo,must-have,17,0,10,,0
236,2024-08-23,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
237,2024-08-24,FLT-21,Filtro de Névoa do Turboeixo,must-have,10,0,4,,0
237,2024-08-24,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
238,2024-08-25,FLT-21,Filtro de Névoa do Turboeixo,must-have,4,0,0,,0
238,2024-08-25,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
239,2024-08-26,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
239,2024-08-26,JNT-05,Junta de Vedação do Casco,need-to-have,0,66,63,JNT-05-PO016,0
240,2024-08-27,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
240,2024-08-27,JNT-05,Junta de Vedação do Casco,need-to-have,63,0,57,,0
241,2024-08-28,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
241,2024-08-28,JNT-05,Junta de Vedação do Casco,need-to-have,57,0,52,,0
242,2024-08-29,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
242,2024-08-29,JNT-05,Junta de Vedação do Casco,need-to-have,52,0,46,,0
243,2024-08-30,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,73,65,FLT-21-PO020,0
243,2024-08-30,JNT-05,Junta de Vedação do Casco,need-to-have,46,0,43,,0
244,2024-08-31,FLT-21,Filtro de Névoa do Turboeixo,must-have,65,0,54,,0
244,2024-08-31,JNT-05,Junta de Vedação do Casco,need-to-have,43,0,36,,57
245,2024-09-01,FLT-21,Filtro de Névoa do Turboeixo,must-have,54,0,44,,0
245,2024-09-01,JNT-05,Junta de Vedação do Casco,need-to-have,36,0,31,,0
246,2024-09-02,FLT-21,Filtro de Névoa do Turboeixo,must-have,44,0,39,,0
246,2024-09-02,JNT-05,Junta de Vedação do Casco,need-to-have,31,0,25,,0
247,2024-09-03,FLT-21,Filtro de Névoa do Turboeixo,must-have,39,0,29,,63
247,2024-09-03,JNT-05,Junta de Vedação do Casco,need-to-have,25,0,19,,0
248,2024-09-04,FLT-21,Filtro de Névoa do Turboeixo,must-have,29,0,21,,0
248,2024-09-04,JNT-05,Junta de Vedação do Casco,need-to-have,19,0,11,,0
249,2024-09-05,FLT-21,Filtro de Névoa do Turboeixo,must-have,21,0,15,,0
249,2024-09-05,JNT-05,Junta de Vedação do Casco,need-to-have,11,0,9,,0
250,2024-09-06,FLT-21,Filtro de Névoa do Turboeixo,must-have,15,0,9,,0
250,2024-09-06,JNT-05,Junta de Vedação do Casco,need-to-have,9,0,2,,0
251,2024-09-07,FLT-21,Filtro de Névoa do Turboeixo,must-have,9,0,1,,0
251,2024-09-07,JNT-05,Junta de Vedação do Casco,need-to-have,2,0,0,,0
252,2024-09-08,FLT-21,Filtro de Névoa do Turboeixo,must-have,1,0,0,,0
252,2024-09-08,JNT-05,Junta de Vedação do Casco,need-to-have,0,57,50,JNT-05-PO017,0
253,2024-09-09,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
253,2024-09-09,JNT-05,Junta de Vedação do Casco,need-to-have,50,0,46,,0
254,2024-09-10,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
254,2024-09-10,JNT-05,Junta de Vedação do Casco,need-to-have,46,0,39,,68
255,2024-09-11,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
255,2024-09-11,JNT-05,Junta de Vedação do Casco,need-to-have,39,0,32,,0
256,2024-09-12,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
256,2024-09-12,JNT-05,Junta de Vedação do Casco,need-to-have,32,0,26,,0
257,2024-09-13,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,63,57,FLT-21-PO021,0
257,2024-09-13,JNT-05,Junta de Vedação do Casco,need-to-have,26,0,17,,0
258,2024-09-14,FLT-21,Filtro de Névoa do Turboeixo,must-have,57,0,51,,0
258,2024-09-14,JNT-05,Junta de Vedação do Casco,need-to-have,17,0,9,,0
259,2024-09-15,FLT-21,Filtro de Névoa do Turboeixo,must-have,51,0,43,,0
259,2024-09-15,JNT-05,Junta de Vedação do Casco,need-to-have,9,0,5,,0
260,2024-09-16,FLT-21,Filtro de Névoa do Turboeixo,must-have,43,0,35,,0
260,2024-09-16,JNT-05,Junta de Vedação do Casco,need-to-have,5,0,0,,0
261,2024-09-17,FLT-21,Filtro de Névoa do Turboeixo,must-have,35,0,26,,69
261,2024-09-17,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
262,2024-09-18,FLT-21,Filtro de Névoa do Turboeixo,must-have,26,0,19,,0
262,2024-09-18,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
263,2024-09-19,FLT-21,Filtro de Névoa do Turboeixo,must-have,19,0,12,,0
263,2024-09-19,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
264,2024-09-20,FLT-21,Filtro de Névoa do Turboeixo,must-have,12,0,4,,0
264,2024-09-20,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
265,2024-09-21,FLT-21,Filtro de Névoa do Turboeixo,must-have,4,0,0,,0
265,2024-09-21,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
266,2024-09-22,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
266,2024-09-22,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
267,2024-09-23,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
267,2024-09-23,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
268,2024-09-24,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,69,62,FLT-21-PO022,0
268,2024-09-24,JNT-05,Junta de Vedação do Casco,need-to-have,0,68,63,JNT-05-PO018,0
269,2024-09-25,FLT-21,Filtro de Névoa do Turboeixo,must-have,62,0,56,,0
269,2024-09-25,JNT-05,Junta de Vedação do Casco,need-to-have,63,0,60,,0
270,2024-09-26,FLT-21,Filtro de Névoa do Turboeixo,must-have,56,0,49,,0
270,2024-09-26,JNT-05,Junta de Vedação do Casco,need-to-have,60,0,52,,0
271,2024-09-27,FLT-21,Filtro de Névoa do Turboeixo,must-have,49,0,43,,0
271,2024-09-27,JNT-05,Junta de Vedação do Casco,need-to-have,52,0,44,,0
272,2024-09-28,FLT-21,Filtro de Névoa do Turboeixo,must-have,43,0,38,,0
272,2024-09-28,JNT-05,Junta de Vedação do Casco,need-to-have,44,0,40,,57
273,2024-09-29,FLT-21,Filtro de Névoa do Turboeixo,must-have,38,0,29,,71
273,2024-09-29,JNT-05,Junta de Vedação do Casco,need-to-have,40,0,34,,0
274,2024-09-30,FLT-21,Filtro de Névoa do Turboeixo,must-have,29,0,21,,0
274,2024-09-30,JNT-05,Junta de Vedação do Casco,need-to-have,34,0,28,,0
275,2024-10-01,FLT-21,Filtro de Névoa do Turboeixo,must-have,21,0,14,,0
275,2024-10-01,JNT-05,Junta de Vedação do Casco,need-to-have,28,0,22,,0
276,2024-10-02,FLT-21,Filtro de Névoa do Turboeixo,must-have,14,0,8,,0
276,2024-10-02,JNT-05,Junta de Vedação do Casco,need-to-have,22,57,73,JNT-05-PO019,0
277,2024-10-03,FLT-21,Filtro de Névoa do Turboeixo,must-have,8,0,0,,0
277,2024-10-03,JNT-05,Junta de Vedação do Casco,need-to-have,73,0,66,,0
278,2024-10-04,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
278,2024-10-04,JNT-05,Junta de Vedação do Casco,need-to-have,66,0,62,,0
279,2024-10-05,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
279,2024-10-05,JNT-05,Junta de Vedação do Casco,need-to-have,62,0,60,,0
280,2024-10-06,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
280,2024-10-06,JNT-05,Junta de Vedação do Casco,need-to-have,60,0,56,,0
281,2024-10-07,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,71,65,FLT-21-PO023,0
281,2024-10-07,JNT-05,Junta de Vedação do Casco,need-to-have,56,0,52,,0
282,2024-10-08,FLT-21,Filtro de Névoa do Turboeixo,must-have,65,0,60,,0
282,2024-10-08,JNT-05,Junta de Vedação do Casco,need-to-have,52,0,47,,0
283,2024-10-09,FLT-21,Filtro de Névoa do Turboeixo,must-have,60,0,52,,0
283,2024-10-09,JNT-05,Junta de Vedação do Casco,need-to-have,47,0,41,,65
284,2024-10-10,FLT-21,Filtro de Névoa do Turboeixo,must-have,52,0,45,,0
284,2024-10-10,JNT-05,Junta de Vedação do Casco,need-to-have,41,0,36,,0
285,2024-10-11,FLT-21,Filtro de Névoa do Turboeixo,must-have,45,0,40,,0
285,2024-10-11,JNT-05,Junta de Vedação do Casco,need-to-have,36,0,26,,0
286,2024-10-12,FLT-21,Filtro de Névoa do Turboeixo,must-have,40,0,36,,0
286,2024-10-12,JNT-05,Junta de Vedação do Casco,need-to-have,26,0,23,,0
287,2024-10-13,FLT-21,Filtro de Névoa do Turboeixo,must-have,36,0,29,,66
287,2024-10-13,JNT-05,Junta de Vedação do Casco,need-to-have,23,0,19,,0
288,2024-10-14,FLT-21,Filtro de Névoa do Turboeixo,must-have,29,0,24,,0
288,2024-10-14,JNT-05,Junta de Vedação do Casco,need-to-have,19,0,17,,0
289,2024-10-15,FLT-21,Filtro de Névoa do Turboeixo,must-have,24,0,17,,0
289,2024-10-15,JNT-05,Junta de Vedação do Casco,need-to-have,17,0,11,,0
290,2024-10-16,FLT-21,Filtro de Névoa do Turboeixo,must-have,17,0,14,,0
290,2024-10-16,JNT-05,Junta de Vedação do Casco,need-to-have,11,0,6,,0
291,2024-10-17,FLT-21,Filtro de Névoa do Turboeixo,must-have,14,0,6,,0
291,2024-10-17,JNT-05,Junta de Vedação do Casco,need-to-have,6,0,5,,0
292,2024-10-18,FLT-21,Filtro de Névoa do Turboeixo,must-have,6,0,0,,0
292,2024-10-18,JNT-05,Junta de Vedação do Casco,need-to-have,5,0,0,,0
293,2024-10-19,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
293,2024-10-19,JNT-05,Junta de Vedação do Casco,need-to-have,0,0,0,,0
294,2024-10-20,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,63,55,FLT-21-PO024,0
294,2024-10-20,JNT-05,Junta de Vedação do Casco,need-to-have,0,65,58,JNT-05-PO020,0
295,2024-10-21,FLT-21,Filtro de Névoa do Turboeixo,must-have,55,0,47,,0
295,2024-10-21,JNT-05,Junta de Vedação do Casco,need-to-have,58,0,51,,0
296,2024-10-22,FLT-21,Filtro de Névoa do Turboeixo,must-have,47,0,40,,0
296,2024-10-22,JNT-05,Junta de Vedação do Casco,need-to-have,51,0,46,,0
297,2024-10-23,FLT-21,Filtro de Névoa do Turboeixo,must-have,40,0,31,,60
297,2024-10-23,JNT-05,Junta de Vedação do Casco,need-to-have,46,0,39,,66
298,2024-10-24,FLT-21,Filtro de Névoa do Turboeixo,must-have,31,0,22,,0
298,2024-10-24,JNT-05,Junta de Vedação do Casco,need-to-have,39,0,33,,0
299,2024-10-25,FLT-21,Filtro de Névoa do Turboeixo,must-have,22,0,14,,0
299,2024-10-25,JNT-05,Junta de Vedação do Casco,need-to-have,33,0,29,,0
300,2024-10-26,FLT-21,Filtro de Névoa do Turboeixo,must-have,14,0,4,,0
300,2024-10-26,JNT-05,Junta de Vedação do Casco,need-to-have,29,0,24,,0
301,2024-10-27,FLT-21,Filtro de Névoa do Turboeixo,must-have,4,0,0,,0
301,2024-10-27,JNT-05,Junta de Vedação do Casco,need-to-have,24,0,18,,0
302,2024-10-28,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
302,2024-10-28,JNT-05,Junta de Vedação do Casco,need-to-have,18,0,15,,0
303,2024-10-29,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,0,0,,0
303,2024-10-29,JNT-05,Junta de Vedação do Casco,need-to-have,15,0,11,,0
304,2024-10-30,FLT-21,Filtro de Névoa do Turboeixo,must-have,0,60,52,FLT-21-PO025,0
304,2024-10-30,JNT-05,Junta de Vedação do Casco,need-to-have,11,0,3,,0
305,2024-10-31,FLT-21,Filtro de Névoa do Turboeixo,must-have,52,0,46,,0
305,2024-10-31,JNT-05,Junta de Vedação do Casco,need-to-have,3,0,0,,0
306,2024-11-01,FLT-21,Filtro de Névoa do Turboeixo,must-have,46,0,39,,0
306,2024-11-01,JNT-05,Junta de Vedação do Casco,need-to-have,0,56,55,JNT-05-PO021,0
307,2024-11-02,FLT-21,Filtro de Névoa do Turboeixo,must-have,39,0,34,,0
307,2024-11-02,JNT-05,Junta de Vedação do Casco,need-to-have,55,0,46,,0
308,2024-11-03,FLT-21,Filtro de Névoa do Turboeixo,must-have,34,0,27,,66
308,2024-11-03,JNT-05,Junta de Vedação do Casco,need-to-have,46,0,38,,64
309,2024-11-04,FLT-21,Filtro de Névoa do Turboeixo,must-have,27,0,19,,0
309,2024-11-04,JNT-05,Junta de Vedação do Casco,need-to-have,38,0,31,,0
310,2024-11-05,FLT-21,Filtro de Névoa do Turboeixo,must-have,19,0,12,,0
310,2024-11-05,JNT-05,Junta de Vedação do Casco,need-to-have,31,0,27,,0
311,2024-11-06,FLT-21,Filtro de Névoa do Turboeixo,must-have,12,0,6,,0
311,2024-11-06,JNT-05,Junta de Vedação do Casco,need-to-have,27,0,25,,0
312,2024-11-07,FLT-21,Filtro de Névoa do Turboeixo,must-have,6,0,0,,0
